entity_id,state,last_changed
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:46:29.617Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:46:47.625Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:46:53.629Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T16:46:56.627Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T16:47:11.632Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T16:47:14.633Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:47:23.637Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:47:29.642Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:47:38.651Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T16:47:44.646Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:47:56.652Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:48:05.659Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:48:08.659Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T16:48:11.655Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T16:48:14.657Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T16:48:20.661Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T16:48:38.666Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T16:48:44.667Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:48:47.669Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:48:59.673Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:49:05.674Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:49:32.681Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:49:41.688Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T16:49:53.694Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:49:56.693Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:50:05.696Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:50:08.696Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:50:29.702Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:50:35.715Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T16:50:41.710Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T16:50:50.714Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T16:50:53.715Z
sensor.p2_tmp119,21.0,2026-02-26T16:50:56.713Z
sensor.p2_tmp119,21.0100002288818,2026-02-26T16:51:02.716Z
sensor.p2_tmp119,21.0,2026-02-26T16:51:11.720Z
sensor.p2_tmp119,21.0100002288818,2026-02-26T16:51:23.724Z
sensor.p2_tmp119,21.0,2026-02-26T16:51:38.729Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T16:51:41.735Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T16:51:44.732Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T16:51:47.730Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:51:50.734Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:51:56.736Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:52:14.740Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T16:52:20.741Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:52:50.756Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:52:53.760Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:53:02.759Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T16:53:14.759Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T16:53:20.763Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T16:53:23.764Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T16:53:29.766Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T16:53:44.770Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T16:53:59.777Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T16:54:02.777Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T16:54:05.782Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T16:54:17.783Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T16:54:23.789Z
sensor.p2_tmp119,20.8899993896484,2026-02-26T16:54:26.788Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T16:54:44.801Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T16:54:50.806Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T16:54:59.808Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T16:55:02.808Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:55:05.805Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T16:55:14.810Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:55:26.814Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:55:32.820Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:55:35.823Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T16:55:41.826Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T16:55:50.830Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T16:56:05.840Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T16:56:23.847Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T16:56:29.848Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:56:35.856Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T16:56:41.853Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T16:56:47.857Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T16:56:50.858Z
sensor.p2_tmp119,21.0,2026-02-26T16:56:53.860Z
sensor.p2_tmp119,21.0100002288818,2026-02-26T16:56:56.860Z
sensor.p2_tmp119,21.0200004577637,2026-02-26T16:56:59.861Z
sensor.p2_tmp119,21.0300006866455,2026-02-26T16:57:02.865Z
sensor.p2_tmp119,21.0400009155273,2026-02-26T16:57:08.866Z
sensor.p2_tmp119,21.0300006866455,2026-02-26T16:57:20.872Z
sensor.p2_tmp119,21.0200004577637,2026-02-26T16:57:23.875Z
sensor.p2_tmp119,21.0100002288818,2026-02-26T16:57:26.871Z
sensor.p2_tmp119,21.0,2026-02-26T16:57:32.876Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T16:57:41.880Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T16:57:44.884Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T16:57:50.885Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:57:53.891Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:58:02.907Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:58:05.891Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T16:58:08.891Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T16:58:11.890Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T16:58:32.900Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T16:58:44.908Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:58:50.907Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T16:58:53.909Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T16:58:56.909Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T16:59:02.914Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T16:59:11.917Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T16:59:17.918Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T16:59:23.921Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T16:59:32.925Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:00:02.936Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:00:14.942Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:00:35.949Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:00:38.957Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:00:44.953Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:00:56.960Z
sensor.p2_tmp119,21.0,2026-02-26T17:00:59.961Z
sensor.p2_tmp119,21.0100002288818,2026-02-26T17:01:02.961Z
sensor.p2_tmp119,21.0200004577637,2026-02-26T17:01:05.965Z
sensor.p2_tmp119,21.0100002288818,2026-02-26T17:01:08.963Z
sensor.p2_tmp119,21.0,2026-02-26T17:01:14.967Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:01:20.973Z
sensor.p2_tmp119,21.0,2026-02-26T17:01:26.972Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:01:50.982Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:01:53.983Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:02:11.995Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:02:20.992Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:02:27.003Z
sensor.p2_tmp119,21.0,2026-02-26T17:02:29.997Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:03:00.008Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:03:15.007Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:03:24.010Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:03:36.023Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:03:42.025Z
sensor.p2_tmp119,21.0,2026-02-26T17:03:48.035Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:04:12.033Z
sensor.p2_tmp119,21.0,2026-02-26T17:04:18.039Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:04:30.039Z
sensor.p2_tmp119,21.0,2026-02-26T17:04:39.043Z
sensor.p2_tmp119,21.0200004577637,2026-02-26T17:04:42.047Z
sensor.p2_tmp119,21.0300006866455,2026-02-26T17:04:45.048Z
sensor.p2_tmp119,21.0400009155273,2026-02-26T17:04:51.047Z
sensor.p2_tmp119,21.0499992370605,2026-02-26T17:04:57.051Z
sensor.p2_tmp119,21.0400009155273,2026-02-26T17:05:00.051Z
sensor.p2_tmp119,21.0300006866455,2026-02-26T17:05:09.054Z
sensor.p2_tmp119,21.0200004577637,2026-02-26T17:05:12.055Z
sensor.p2_tmp119,21.0100002288818,2026-02-26T17:05:18.070Z
sensor.p2_tmp119,21.0,2026-02-26T17:05:51.072Z
sensor.p2_tmp119,21.0100002288818,2026-02-26T17:06:00.075Z
sensor.p2_tmp119,21.0,2026-02-26T17:06:06.080Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:06:09.081Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:06:15.081Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:06:18.086Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:06:24.084Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:06:30.095Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:06:33.088Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:06:36.088Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:06:42.093Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:06:57.095Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T17:07:03.103Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:07:09.102Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:07:18.106Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:07:21.106Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:07:30.109Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:07:33.112Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:07:48.116Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:08:03.123Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:08:18.130Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:08:39.139Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:08:42.138Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:08:45.142Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:09:00.145Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:09:06.141Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:09:15.151Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:09:21.154Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:09:27.156Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:09:39.160Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:09:51.164Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:09:57.169Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:10:09.170Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:10:15.179Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:10:24.179Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:10:30.179Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:10:42.184Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:10:51.186Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:10:57.193Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:11:00.191Z
sensor.p2_tmp119,21.0,2026-02-26T17:11:03.191Z
sensor.p2_tmp119,21.0200004577637,2026-02-26T17:11:06.188Z
sensor.p2_tmp119,21.0300006866455,2026-02-26T17:11:09.191Z
sensor.p2_tmp119,21.0400009155273,2026-02-26T17:11:12.191Z
sensor.p2_tmp119,21.0499992370605,2026-02-26T17:11:18.193Z
sensor.p2_tmp119,21.0599994659424,2026-02-26T17:11:21.197Z
sensor.p2_tmp119,21.0400009155273,2026-02-26T17:11:30.202Z
sensor.p2_tmp119,21.0300006866455,2026-02-26T17:11:33.202Z
sensor.p2_tmp119,21.0200004577637,2026-02-26T17:11:36.205Z
sensor.p2_tmp119,21.0100002288818,2026-02-26T17:11:39.206Z
sensor.p2_tmp119,21.0,2026-02-26T17:11:42.206Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:11:45.206Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:11:54.210Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:12:00.214Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:12:03.215Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:12:06.215Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:12:15.220Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:12:27.224Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:12:30.226Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:12:39.229Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:12:54.235Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:13:03.238Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:13:06.240Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:13:09.240Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:13:12.243Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:13:30.246Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:13:45.254Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:13:51.256Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:13:57.257Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:14:03.260Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:14:15.258Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:14:24.264Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:14:30.265Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:14:36.268Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:14:39.268Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:14:42.269Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:14:48.272Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:14:51.274Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T17:15:00.282Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:15:18.283Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T17:15:33.291Z
sensor.p2_tmp119,20.8899993896484,2026-02-26T17:15:39.296Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T17:15:57.301Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:16:03.305Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:16:06.307Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:16:15.308Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:16:18.311Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:16:21.310Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:16:27.318Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:16:30.319Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:16:39.320Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:16:45.322Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:16:51.335Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:16:54.326Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:17:00.329Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:17:03.333Z
sensor.p2_tmp119,21.0,2026-02-26T17:17:12.331Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:17:39.338Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:17:57.346Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:18:03.353Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:18:12.351Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:18:21.355Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:18:24.355Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:18:27.360Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:18:33.361Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:18:36.361Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:18:45.365Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:18:54.371Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:19:06.368Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:19:15.379Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:19:18.380Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:19:21.382Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:19:27.383Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:19:33.389Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:19:48.391Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:20:09.398Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:20:48.413Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:20:51.414Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:20:57.424Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:21:03.420Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:21:06.422Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:21:21.423Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:21:27.429Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:21:30.426Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:21:51.440Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:22:03.440Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:22:09.440Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:22:15.440Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:22:18.441Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:22:36.452Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:22:42.456Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:22:57.467Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T17:23:00.464Z
sensor.p2_tmp119,20.8899993896484,2026-02-26T17:23:06.465Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T17:23:12.461Z
sensor.p2_tmp119,20.8899993896484,2026-02-26T17:23:18.468Z
sensor.p2_tmp119,20.8799991607666,2026-02-26T17:23:21.468Z
sensor.p2_tmp119,20.8899993896484,2026-02-26T17:23:36.483Z
sensor.p2_tmp119,20.8799991607666,2026-02-26T17:23:42.477Z
sensor.p2_tmp119,20.8899993896484,2026-02-26T17:23:51.480Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T17:24:06.486Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:24:18.493Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:24:27.496Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:24:30.499Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T17:24:42.504Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:24:51.507Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:25:06.508Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:25:18.512Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:25:27.517Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:25:39.523Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:25:57.528Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:26:09.529Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:26:21.538Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:26:36.541Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:26:42.547Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:26:48.549Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:26:54.547Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:26:57.547Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:27:15.559Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:27:18.561Z
sensor.p2_tmp119,21.0,2026-02-26T17:27:36.566Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:27:39.567Z
sensor.p2_tmp119,21.0,2026-02-26T17:27:48.572Z
sensor.p2_tmp119,21.0100002288818,2026-02-26T17:27:51.572Z
sensor.p2_tmp119,21.0,2026-02-26T17:27:54.575Z
sensor.p2_tmp119,20.9899997711182,2026-02-26T17:28:15.578Z
sensor.p2_tmp119,20.9799995422363,2026-02-26T17:28:21.584Z
sensor.p2_tmp119,20.9699993133545,2026-02-26T17:28:24.583Z
sensor.p2_tmp119,20.9599990844727,2026-02-26T17:28:27.583Z
sensor.p2_tmp119,20.9500007629395,2026-02-26T17:28:33.587Z
sensor.p2_tmp119,20.9400005340576,2026-02-26T17:28:36.592Z
sensor.p2_tmp119,20.9300003051758,2026-02-26T17:29:03.602Z
sensor.p2_tmp119,20.9200000762939,2026-02-26T17:29:21.605Z
sensor.p2_tmp119,20.9099998474121,2026-02-26T17:29:27.608Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T17:29:42.615Z
sensor.p2_tmp119,20.8899993896484,2026-02-26T17:29:51.618Z
sensor.p2_tmp119,20.8999996185303,2026-02-26T17:29:54.622Z
sensor.p2_tmp119,20.8899993896484,2026-02-26T17:30:12.623Z
sensor.p2_tmp119,20.8799991607666,2026-02-26T17:30:27.633Z
sensor.p2_tmp119,20.8700008392334,2026-02-26T17:30:42.634Z
sensor.p2_tmp119,20.8799991607666,2026-02-26T17:30:48.645Z
sensor.p2_tmp119,20.8700008392334,2026-02-26T17:30:54.638Z
sensor.p2_tmp119,20.8799991607666,2026-02-26T17:31:00.649Z
sensor.p2_tmp119,20.8899993896484,2026-02-26T17:31:03.647Z
sensor.p2_tmp119,20.8799991607666,2026-02-26T17:31:24.652Z
sensor.p2_tmp119,20.8700008392334,2026-02-26T17:31:30.654Z
sensor.p2_tmp119,20.8799991607666,2026-02-26T17:31:39.656Z
sensor.p2_tmp119,20.8899993896484,2026-02-26T17:31:45.674Z
sensor.p2_tmp119,20.8799991607666,2026-02-26T17:31:57.672Z
sensor.p2_tmp119,20.8700008392334,2026-02-26T17:32:03.676Z
